county,per_capita_income,population_density,pop_without_a2i,urban_pop_density,rural_pop_density,gt_50_internet,median_dl_speed,median_ul_speed,upper_quartile_dl,upper_quartile_ul,lower_quartile_dl,lower_quartile_ul,party_won
mississippi_oktibbeha_county,20766.0,110.314,26.0,1912.72,40.759,1,16.439172499999998,1.1848150000000002,18.904784999999997,1.701155,15.029397499999998,0.6767574999999999,0.4749551111386292
mississippi_panola_county,19319.0,51.001,48.0,924.524,40.368,1,7.646943333333333,0.8322566666666665,9.88456,1.3638733333333333,4.899446666666667,0.72311,0.49622997172478794
mississippi_pearl_river_county,20117.0,76.3,28.0,1070.17,54.571,1,2.712153333333333,0.4446466666666667,5.028643333333334,0.6765500000000001,1.649676666666667,0.28315666666666667,0.8219975652358016
mississippi_perry_county,16814.0,18.254,96.0,0.0,18.254,1,0.95996,0.31348000000000004,1.8720700000000001,0.49218999999999996,0.25,0.17870999999999998,0.7612297496318114
mississippi_pike_county,17671.0,100.062,32.0,1273.37,61.721,1,2.15863,1.19663,2.9278366666666664,1.3489566666666668,1.6434833333333334,1.0974666666666668,0.4956182434593488
mississippi_pontotoc_county,19481.0,61.55,57.0,864.514,52.148,1,1.2163066666666669,0.3787566666666667,3.0639299999999996,0.4625633333333334,0.6055033333333333,0.21682333333333337,0.7994242655151977
mississippi_prentiss_county,17595.0,60.49,36.0,1064.29,46.695,1,3.0981433333333332,0.40009666666666677,4.0232,0.5301433333333333,0.7478033333333333,0.2378233333333333,0.7746935467531152
mississippi_quitman_county,14685.0,16.13,39.0,1178.9,9.064,1,10.302628333333333,5.908089999999999,25.475001666666667,14.463878333333334,3.3913816666666663,1.0169266666666668,0.29764390098419324
mississippi_rankin_county,27508.0,204.175,10.0,1290.93,76.289,1,4.402,2.3803225,7.6395800000000005,4.2067775,1.0597825,0.52078,0.752461047004368
mississippi_scott_county,16965.0,45.71,98.0,1318.96,33.095,1,3.0995900000000005,0.30188000000000004,3.763675,0.467905,2.90407,0.26709000000000005,0.5819397993311036
mississippi_sharkey_county,15600.0,9.138,100.0,0.0,9.138,1,0.78223,0.52051,0.96973,8.13867,0.5625,0.38866999999999996,0.32139148494288683
mississippi_simpson_county,18728.0,45.458,92.0,1363.76,38.951,1,2.2350266666666667,0.3715833333333333,3.9276466666666665,1.0210899999999998,0.5661066666666668,0.29881,0.6475998598458305
mississippi_smith_county,21173.0,24.71,94.0,0.0,24.71,1,2.749025,0.38525,3.54533,0.6455599999999999,2.31346,0.330195,0.7777924827951297
mississippi_stone_county,19130.0,44.275,59.0,1074.53,35.664,1,0.7984,0.49511499999999997,2.28711,0.8878600000000001,0.33057000000000003,0.23828500000000002,0.7553391959798995
mississippi_sunflower_county,13936.0,39.934,40.0,2102.81,18.284,1,0.68555,0.25049,1.3320299999999998,0.38574,0.08691,0.2002,0.2942802466510738
mississippi_tallahatchie_county,13460.0,22.009,44.0,1342.06,18.063,1,3.2135583333333333,5.2860483333333335,5.789745000000001,5.730731666666667,2.085815,4.32554,0.4194207836456559
mississippi_tate_county,21795.0,76.285,60.0,1795.88,59.646,1,3.292975,1.40479,8.847170000000002,2.98584,0.53079,0.27520500000000003,0.6484326982175783
mississippi_tippah_county,18954.0,49.042,85.0,1090.29,41.647,1,4.15202,0.5680333333333333,6.8521333333333345,0.8411466666666666,2.7103300000000004,0.46549666666666667,0.7855189762659959
mississippi_tishomingo_county,18350.0,44.794,46.0,0.0,44.794,1,1.9130900000000002,0.25830333333333333,2.7176066666666667,0.35644666666666663,1.3323566666666666,0.19596333333333335,0.8564380264741276
mississippi_tunica_county,15298.0,22.579,52.0,2023.01,15.175,1,2.4770675000000004,1.2839025,3.834715,1.7275375,1.9311525,0.9707025,0.24256425064972567
mississippi_union_county,19116.0,66.841,40.0,1104.59,51.527,1,2.3698833333333336,0.33054666666666666,4.885090000000001,0.6865200000000001,1.3483066666666668,0.18857333333333334,0.805433444698435
mississippi_walthall_county,17684.0,38.203,100.0,0.0,38.203,0,3.216965,0.191685,5.801755000000001,0.200185,1.191405,0.058105000000000004,0.57099339989846
mississippi_warren_county,22368.0,82.285,47.0,1158.22,35.632,1,9.617714000000001,2.5262079999999996,11.515418,3.293428,8.403368,1.046794,0.5151200306228468
mississippi_washington_county,16738.0,65.12,23.0,1559.85,10.509,1,2.7192175,2.0470875,3.6730050000000003,2.3170124999999997,1.61529,0.3409025,0.31164642097316586
mississippi_wayne_county,19040.0,24.527,98.0,934.977,19.741,1,3.0551399999999997,0.23956,3.6752200000000004,0.280385,2.313965,0.12793,0.6248164464023495
mississippi_webster_county,20392.0,23.55,89.0,0.0,23.55,1,2.229795,0.34223000000000003,2.34112,0.34613499999999997,2.11065,0.25678,0.7860270700636943
mississippi_wilkinson_county,16458.0,14.159,100.0,0.0,14.159,1,0.55811,0.37695,0.96094,0.53809,0.18066,0.18359,0.31264973646382366
mississippi_winston_county,19172.0,30.538,49.0,1180.45,23.105,1,2.874703333333333,0.6556,3.769083333333333,0.71237,2.6712233333333337,0.42318000000000006,0.5556949036597879
mississippi_yalobusha_county,18727.0,25.453,47.0,1102.01,20.265,1,1.314805,0.25719000000000003,4.15332,0.500395,0.419015,0.13864500000000002,0.5556289204357874
mississippi_yazoo_county,14269.0,30.257,36.0,1888.27,12.824,1,0.70688,0.690915,2.98096,0.82393,0.15983000000000003,0.35652999999999996,0.4617873028710069
missouri_adair_county,19076.0,43.756,25.0,2389.16,16.391,1,10.359668000000003,0.668088,11.839534,1.250976,9.879194000000002,0.5445180000000001,0.5937654138305218
missouri_andrew_county,26086.0,39.105,16.0,1962.44,23.218,1,6.964384999999999,2.9123475000000005,8.938720000000002,3.14624,6.5228575,2.7781549999999995,0.7292122538293216
missouri_atchison_county,25538.0,8.215,100.0,0.0,8.215,1,4.191243333333333,3.4855133333333335,4.324543333333334,3.6884766666666664,3.9132633333333335,3.3767333333333336,0.7561513037091443
missouri_audrain_county,19797.0,34.51,31.0,2096.84,13.229,1,3.0995325,0.57396,4.97702,1.1425775,2.1625975000000004,0.39705250000000003,0.6951110226028079
missouri_barry_county,19680.0,43.965,52.0,1278.49,32.288,1,0.94932,0.34219333333333335,2.094936666666667,0.5494766666666667,0.6894533333333334,0.28711,0.7824568611339359
missouri_barton_county,20275.0,17.546,65.0,1479.62,10.654,1,0.972655,0.311525,1.40061,0.41786,0.427735,0.19140999999999997,0.8358057990559676
missouri_bates_county,21369.0,18.105,73.0,1714.7,13.755,1,0.8952066666666667,0.46569666666666665,6.15014,0.7376299999999999,0.5960366666666667,0.33782,0.7480364044383493
missouri_benton_county,19412.0,25.539,76.0,956.396,22.124,1,3.8286000000000002,0.5606966666666667,4.43954,0.7305833333333333,3.631273333333333,0.46882333333333337,0.7525041736227045
missouri_bollinger_county,20186.0,18.817,99.0,0.0,18.817,1,1.76394,1.6254166666666665,3.1429266666666664,1.7771433333333333,1.507183333333333,1.4399899999999999,0.8514729229140942
missouri_boone_county,27098.0,258.508,14.0,2217.09,51.721,1,4.02398,2.848663333333333,11.504006666666667,7.507161666666666,2.185135,1.314865,0.4338630689456501
missouri_buchanan_county,22839.0,220.846,10.0,2064.41,31.091,1,4.60318,1.2441533333333334,5.9410799999999995,1.5435516666666667,3.4758283333333337,0.7757983333333334,0.5993588842336136
missouri_butler_county,19186.0,59.854,66.0,1286.23,31.492,1,11.923005,2.6443725,13.647714999999998,8.427665000000001,3.1815125000000006,0.39282249999999996,0.7919568245125348
missouri_caldwell_county,22135.0,19.32,98.0,0.0,19.32,1,1.6106866666666668,0.6321333333333333,2.334633333333333,0.82235,0.9368599999999999,0.3479833333333333,0.7498259456950569
missouri_callaway_county,22901.0,54.247,34.0,1586.45,33.852,1,3.9801499999999996,1.4048180000000001,7.287084,2.3553539999999997,2.46391,0.821616,0.6823861556961364
missouri_camden_county,23251.0,69.915,32.0,762.613,52.683,1,5.199446666666667,2.10723,10.069513333333333,3.06824,2.7014066666666667,0.7528466666666667,0.753809395004959
missouri_cape_girardeau_county,23684.0,136.605,15.0,1596.49,43.821,1,9.582766000000003,1.784366,20.260937999999996,3.37432,5.216158,0.966196,0.7305491525423728
missouri_carroll_county,23424.0,10.946,47.0,1379.67,6.656,1,1.05151,0.37939500000000004,1.56304,0.7626949999999999,0.453125,0.29212499999999997,0.7979821141939922
missouri_carter_county,19318.0,12.043,100.0,0.0,12.043,0,3.80322,0.7553749999999999,3.8735350000000004,3.0117199999999995,3.785155,0.538575,0.8173821252638986
missouri_cass_county,28013.0,153.534,25.0,2004.17,49.501,1,18.449064999999997,1.8912149999999999,32.83298250000001,3.014275,7.08218,1.41975,0.6508133688257912
missouri_cedar_county,17744.0,26.549,37.0,1666.06,19.914,1,1.7209466666666666,1.2308333333333332,2.7581166666666674,1.3373966666666668,1.41697,1.09737,0.7994584262503982
missouri_chariton_county,20300.0,8.058,58.0,0.0,8.058,1,7.647749999999999,3.63457,9.134113333333334,5.238936666666667,7.11035,3.4866566666666667,0.7440686521958607
missouri_christian_county,25428.0,162.045,18.0,1826.07,74.211,1,2.8881266666666665,0.8297,6.678383333333334,1.2470666666666668,1.4199633333333332,0.41266,0.7474754795380973
missouri_clark_county,23583.0,11.562,100.0,0.0,11.562,1,1.4668,0.25977,1.4668,0.25977,1.4668,0.25977,0.741254523522316
missouri_clay_county,29455.0,622.686,6.0,2205.69,77.99,1,8.076410000000001,2.20399,14.528769999999998,6.686268,4.938339999999999,0.9780140000000002,0.5248038668216813
missouri_clinton_county,25307.0,48.595,56.0,1833.0,37.423,1,1.2128833333333333,0.34804666666666667,3.3033866666666665,0.49121,0.7447933333333333,0.24109666666666665,0.6921643620672747
missouri_cole_county,26254.0,203.431,23.0,1604.37,64.166,1,4.0822866666666675,0.9794933333333334,9.764383333333335,2.4288749999999997,2.2251983333333336,0.521675,0.6604761010171493
missouri_cooper_county,23193.0,30.218,82.0,1791.27,15.839,1,2.7940075,0.527425,3.2666025,0.6337025000000001,2.67736,0.41803,0.7049899699097292
missouri_crawford_county,19099.0,33.388,24.0,1230.75,24.346,1,3.5159233333333333,2.2650183333333334,12.161441666666668,3.5689883333333334,2.9562399999999998,1.1183816666666668,0.7786290322580646
missouri_dade_county,20360.0,12.885,57.0,0.0,12.885,1,2.1543,0.60938,3.7793,0.86621,0.20898000000000003,0.21875,0.8058719311566692
missouri_dallas_county,17663.0,31.895,88.0,1462.42,26.246,1,1.74258,0.38134666666666667,2.469796666666667,0.4386400000000001,0.6276700000000001,0.33366000000000007,0.7923387096774194
missouri_daviess_county,19726.0,12.352,50.0,0.0,12.352,1,1.0289833333333334,0.33186333333333334,1.8450533333333334,0.45638,0.4785166666666667,0.1914566666666667,0.7489834643534833
missouri_dekalb_county,17288.0,27.074,62.0,3411.76,15.448,1,1.26892,0.5958275,1.656495,0.691165,0.92365,0.5534250000000001,0.7712418300653595
missouri_dent_county,19589.0,20.666,47.0,1323.86,14.624,1,1.40381,0.44189500000000004,2.6401350000000003,0.46289,1.123535,0.40869500000000003,0.8260548834464444
missouri_douglas_county,16780.0,16.216,79.0,1324.6,12.847,1,1.40137,0.38695999999999997,3.474055,1.248385,0.41825,0.108735,0.8232292917166867
missouri_dunklin_county,18158.0,53.984,63.0,1620.24,27.426,1,3.28909,0.6352525,6.3105899999999995,1.4874524999999998,1.4854275,0.4899925,0.7590315869112918
missouri_franklin_county,24732.0,115.453,28.0,1622.48,65.838,1,8.95556,3.7705425,26.167622500000004,7.772187499999999,3.0850850000000003,1.6228025,0.7077630132880408
missouri_gasconade_county,22067.0,27.503,100.0,1423.19,22.342,1,3.8626966666666664,0.62649,6.773763333333334,1.0434733333333335,2.064906666666667,0.3727666666666667,0.761687264911338
missouri_gentry_county,20223.0,11.225,37.0,0.0,11.225,1,2.31006,0.62061,2.5771500000000005,0.7480500000000001,1.9082050000000002,0.382325,0.7596439169139466
missouri_greene_county,23765.0,440.963,10.0,2122.59,73.666,1,7.411185,2.5394099999999997,14.774738333333334,4.948893333333333,3.489026666666667,0.8644216666666668,0.606438417353008
missouri_grundy_county,19299.0,20.837,94.0,1440.53,9.214,1,4.640526666666667,5.33934,5.9521500000000005,6.935176666666666,3.2797466666666675,3.7236366666666663,0.7845003399048266
missouri_harrison_county,19648.0,10.949,43.0,1764.62,7.222,1,1.687995,0.364035,2.0268550000000003,0.39652,1.1756650000000002,0.25098000000000004,0.805268875611081
missouri_henry_county,22230.0,29.714,54.0,1617.27,14.232,1,7.54924,1.5,10.324136666666668,1.6530566666666668,3.09918,0.9632100000000001,0.7176052765093861
missouri_hickory_county,17804.0,22.902,100.0,0.0,22.902,0,1.426275,0.37354,2.02637,0.566405,0.77832,0.166995,0.7502649989400042
missouri_holt_county,23917.0,8.319,100.0,0.0,8.319,1,2.138955,0.46536500000000003,2.7519549999999997,0.5178550000000001,1.7253850000000002,0.38573999999999997,0.8202725724020443
missouri_howard_county,23082.0,20.153,100.0,1280.32,12.723,1,0.89084,0.54858,2.180143333333333,0.6821299999999999,0.5392066666666667,0.15039,0.6755308183879613
missouri_howell_county,18771.0,44.965,64.0,1445.17,32.651,1,3.228515,2.0287949999999997,4.726075,2.2563475,2.6667475,1.9199225000000002,0.7974734424346828
missouri_iron_county,19984.0,17.993,44.0,1161.37,13.483,1,6.77232,1.12693,10.59863,2.42969,1.741315,0.38037,0.7448356807511737
missouri_jackson_county,26328.0,1145.77,3.0,2432.21,76.942,1,7.799923333333333,2.679038333333333,16.702563333333334,6.866861666666668,2.775115,1.428766666666667,0.39031432040073044
missouri_jasper_county,21904.0,194.856,13.0,1498.15,50.375,1,7.676966666666666,3.6040116666666666,10.046791666666666,4.7150083333333335,5.460284999999999,2.37959,0.7276614292534092
missouri_jefferson_county,25034.0,356.533,6.0,1448.2,128.364,1,8.269775000000001,1.5746983333333333,16.351398333333336,3.2078366666666667,2.680571666666667,1.2789716666666666,0.6508790306599099
missouri_johnson_county,22394.0,62.976,41.0,1482.16,31.965,1,3.593656,1.600264,5.593234000000001,2.2123280000000003,2.4361699999999997,0.826268,0.649784227249016
missouri_knox_county,22363.0,6.383,100.0,0.0,6.383,1,3.402346666666667,0.37060333333333334,3.7330733333333335,0.4007133333333333,3.071616666666667,0.3404933333333333,0.7568291376539904
missouri_laclede_county,19218.0,48.984,45.0,1245.93,29.503,1,1.1980000000000002,0.7907725,1.97168,0.8773424999999999,0.65918,0.7067874999999999,0.8041857259226769
missouri_lafayette_county,24175.0,51.181,78.0,2081.29,29.181,1,2.6191449999999996,1.0791025,3.924765,1.4349375000000002,1.28003,0.780975,0.6940878912424913
missouri_lawrence_county,19463.0,62.976,27.0,1556.97,37.124,1,1.9043,0.47265500000000005,6.686260000000001,0.72461,0.88525,0.228715,0.7846947343169005
missouri_lewis_county,19514.0,17.755,100.0,0.0,17.755,1,0.8096366666666667,0.34692666666666666,13.615560000000002,4.93685,0.21731333333333333,0.17064000000000001,0.7508984725965858
missouri_lincoln_county,22006.0,96.518,44.0,1800.78,72.553,1,14.475582500000002,4.3857425,19.956542499999998,8.379005000000001,9.536132499999999,0.3432625,0.7286076356760671
missouri_linn_county,18989.0,17.602,56.0,1357.97,11.175,1,5.4484275,2.2297350000000002,6.8242175,2.2519525000000002,5.07861,2.039305,0.7329504666188084
missouri_livingston_county,21882.0,27.765,42.0,1269.83,9.903,1,1.82159,0.57307,4.354495,0.95801,1.426225,0.42725,0.7613920099875156
missouri_mcdonald_county,18093.0,41.686,35.0,7.996,41.702,1,2.16904,0.7016866666666667,2.6979166666666665,0.8508466666666666,1.5322466666666668,0.5345066666666667,0.8015304263330499
missouri_macon_county,19970.0,18.076,91.0,1646.92,11.956,1,25.8900175,1.86243,27.510512499999997,3.70166,25.4660625,1.6664975,0.7644808022166513
missouri_madison_county,17459.0,25.12,49.0,1922.94,16.112,1,0.8356100000000001,0.352785,6.63656,2.02558,0.33789,0.09978999999999999,0.7713426100037608
missouri_maries_county,21316.0,16.786,70.0,0.0,16.786,1,1.6921033333333335,0.6381133333333332,2.23902,0.7358633333333334,0.8693333333333332,0.47842333333333326,0.7912405513561583
missouri_marion_county,22731.0,65.291,19.0,1852.03,16.312,1,4.955913333333333,0.8382166666666667,8.353113333333333,1.2259133333333334,2.6269533333333333,0.53906,0.7299643466129282
missouri_mercer_county,19906.0,7.106,34.0,0.0,7.106,1,3.06256,0.7091775000000001,3.6455100000000003,0.7426774999999999,2.5419850000000004,0.6756775000000002,0.8545140885566418
missouri_miller_county,19969.0,41.013,38.0,1567.25,33.044,1,5.330735000000001,1.6299774999999999,9.8758125,2.44013,3.7324325000000003,1.31806,0.813474680217277
missouri_mississippi_county,15032.0,33.719,9.0,1669.44,10.779,1,0.8863333333333333,0.32799,1.3137433333333333,0.58792,0.6906966666666667,0.27965,0.6969990319457889
missouri_moniteau_county,19540.0,36.783,14.0,2066.56,19.359,1,1.7485300000000001,0.48719499999999993,2.71221,0.64795,0.70068,0.244625,0.7849588719153937
missouri_monroe_county,20303.0,11.369,47.0,0.0,11.369,1,4.997929999999999,0.520015,5.96924,0.5761000000000001,4.849799999999999,0.44534000000000007,0.7617554858934169
missouri_montgomery_county,20529.0,20.237,51.0,1470.25,15.517,1,5.743666666666666,1.6847599999999998,8.044213333333333,3.674466666666666,4.8787400000000005,0.5560533333333333,0.7603244837758112
missouri_morgan_county,18445.0,33.767,26.0,0.0,33.767,1,6.787536666666665,2.0060233333333333,18.72165,12.86968,1.4528933333333331,0.43321666666666664,0.7665343165059557
missouri_new_madrid_county,20896.0,25.077,37.0,1573.88,13.644,1,2.1418700000000004,0.26172333333333336,2.57107,0.38997333333333334,0.72991,0.16504000000000002,0.7168117519042437
missouri_newton_county,22350.0,93.734,44.0,1177.65,61.551,1,2.427604,4.796156000000001,8.214310000000001,6.797284,1.2542140000000002,1.2032499999999997,0.7751452501320456
missouri_nodaway_county,18329.0,24.422,29.0,2454.93,9.327,1,2.3200675,0.7815225,3.6867650000000003,0.98648,1.0791,0.556155,0.6758131157961649
missouri_oregon_county,16877.0,13.153,100.0,1303.48,10.69,0,1.7840966666666667,0.41616666666666663,2.9655199999999997,0.44700333333333336,0.7705333333333334,0.3281866666666667,0.7864493996569468
missouri_osage_county,23362.0,22.763,100.0,0.0,22.763,1,4.36898,1.3190133333333331,5.38276,1.8001533333333333,3.5677066666666666,1.13379,0.8257982480926815
missouri_ozark_county,17324.0,11.986,100.0,0.0,11.986,0,5.2526600000000006,0.35568500000000003,7.6166625,0.4406975000000001,3.045415,0.2267475,0.808487002888247
missouri_pemiscot_county,17387.0,33.569,91.0,1872.48,16.345,1,1.8106324999999999,0.5759725,3.9747199999999996,0.7837149999999999,0.7602875,0.32991000000000004,0.6579253112033195
missouri_perry_county,23539.0,40.584,47.0,1332.06,22.6,1,1.5746466666666665,0.37106,2.365886666666667,0.5878933333333333,0.8676133333333333,0.23617333333333335,0.7909986257443885
missouri_pettis_county,20571.0,59.985,34.0,1357.02,23.138,1,4.607726,1.4405540000000001,7.337852,1.680802,3.673048,1.24043,0.7088944305901912
missouri_phelps_county,20900.0,67.587,33.0,1930.02,31.196,1,4.794103333333333,1.3692133333333334,5.572453333333333,1.6572983333333333,3.8222900000000006,1.0023266666666668,0.6864695388939943
missouri_pike_county,18738.0,25.653,91.0,1988.59,13.723,1,2.179945,0.3750025,2.304445,0.45353999999999994,1.7472425,0.3017575,0.7151186440677966
missouri_platte_county,35333.0,228.706,8.0,1430.82,38.797,1,9.103096666666668,1.7583233333333332,22.333076666666667,5.986818333333333,7.207638333333333,1.3257233333333334,0.5354730816234643
missouri_polk_county,19357.0,50.502,20.0,1916.52,34.612,1,3.4739075,0.8192274999999999,5.3360899999999996,0.9530825,1.7364775000000001,0.60829,0.761178787657743
missouri_pulaski_county,20019.0,97.173,86.0,1176.01,43.493,1,1.1119059999999998,0.471624,2.0953120000000003,0.5695300000000001,0.903596,0.40614,0.7342111135907163
missouri_putnam_county,20069.0,7.649,28.0,0.0,7.649,1,1.90918,0.56348,1.938965,0.5654300000000001,1.27197,0.351075,0.8266438941076003
missouri_ralls_county,23588.0,20.871,79.0,527.223,20.034,1,4.76831,1.467775,7.072265,2.9003900000000002,3.061035,1.14502,0.7537030003797949
missouri_randolph_county,18263.0,51.073,34.0,1585.62,23.363,1,6.538080000000001,2.706044,9.140532,3.5189,4.6903,1.934882,0.7303327189834126
missouri_ray_county,23957.0,39.713,47.0,1298.94,30.023,1,4.3061549999999995,1.1075149999999998,8.23291,1.6220700000000001,1.251465,0.29102,0.6555606829718504
missouri_reynolds_county,18791.0,7.447,66.0,0.0,7.447,1,0.69336,0.25042,5.11322,2.17292,0.6918949999999999,0.24707,0.7922163588390502
missouri_ripley_county,16843.0,21.807,79.0,0.0,21.807,0,2.301665,0.43183499999999997,3.6933599999999998,0.54665,1.311525,0.328125,0.8191373686118159
missouri_st._charles_county,32473.0,710.641,4.0,2622.19,54.794,1,7.39299,5.685101666666665,13.548006666666668,8.61649,3.9713316666666665,5.101173333333333,0.6059705382606647
missouri_st._clair_county,18098.0,12.763,100.0,0.0,12.763,0,0.40473500000000007,0.22559,0.8258650000000001,0.394685,0.16162,0.1451,0.7561555075593952
missouri_ste._genevieve_county,23780.0,35.817,70.0,1739.11,27.391,1,0.841315,0.404545,2.390625,0.49047,0.13936500000000002,0.18109999999999998,0.6496039721007211
missouri_st._francois_county,19044.0,153.552,14.0,1846.77,63.701,1,8.633538,3.6928620000000003,14.64149,4.542728,6.477042,2.8604320000000003,0.7067653961317472
missouri_st._louis_county,35388.0,1985.53,0.0,2621.12,85.096,1,8.577275,3.0866633333333326,19.269429999999996,5.1130375,3.2796366666666668,1.5121225,0.3953997374342841
missouri_saline_county,19774.0,28.269,38.0,2004.88,11.898,1,1.6430675,0.8142075,2.818715,4.188855,0.746185,0.4304175,0.6465116279069767
missouri_schuyler_county,18631.0,12.522,100.0,0.0,12.522,1,0.71918,0.36230999999999997,0.83496,0.376,0.60344,0.35547,0.7785825142265907
missouri_scotland_county,20556.0,9.513,57.0,0.0,9.513,1,2.7994975,1.10103,3.4761025,1.1809875,2.57222,0.9958874999999999,0.7748983739837398
missouri_scott_county,20637.0,90.609,10.0,1841.23,38.67,1,8.9344825,4.118865,11.3012725,6.1564975,7.9048375,1.9723000000000002,0.7636279285548596
missouri_shannon_county,18931.0,8.051,100.0,0.0,8.051,1,10.36036,0.69971,10.36133,0.7002,9.15067,0.634,0.7597336065573771
missouri_shelby_county,20256.0,9.839,60.0,0.0,9.839,1,0.950685,0.43408499999999994,1.099895,0.47021499999999994,0.726075,0.243045,0.7761377613776138
missouri_stoddard_county,23923.0,34.371,63.0,1480.73,24.053,1,8.751806666666667,0.9252499999999998,10.54134,1.6292866666666665,4.898113333333334,0.36866666666666664,0.8342370838981774
missouri_stone_county,21555.0,68.762,40.0,654.294,61.679,1,3.616415,0.49022750000000004,3.977365,0.6181175,3.3796000000000004,0.38374,0.7950780021768049
missouri_sullivan_county,19856.0,8.133,29.0,0.0,8.133,1,5.580323333333332,2.4922,5.731766666666666,2.496436666666667,5.428876666666667,2.487956666666667,0.7584541062801933
missouri_taney_county,19844.0,92.297,24.0,974.586,43.031,1,2.650846,0.6825300000000001,5.27745,1.4322259999999998,1.772024,0.44902600000000004,0.779520492328732
missouri_texas_county,18178.0,21.61,91.0,1653.92,21.437,1,1.3190166666666667,0.47162,1.8030866666666665,0.57064,0.77841,0.31966000000000006,0.8116140832190215
missouri_vernon_county,20406.0,23.721,17.0,1495.66,13.734,1,2.6697566666666663,0.5029333333333333,3.51758,0.6866633333333333,2.2720266666666666,0.36230333333333337,0.7609608208955224
missouri_warren_county,25138.0,85.578,36.0,1656.55,54.209,1,1.7571633333333334,1.082026666666667,4.32487,1.2939466666666668,1.2568366666666666,1.00201,0.7046175313966764
missouri_washington_county,17565.0,33.441,87.0,1742.85,27.223,1,2.3045619999999998,1.3758940000000002,2.743572,2.1498060000000003,2.028068,0.666016,0.7594568380213385
missouri_wayne_county,18707.0,17.046,81.0,0.0,17.046,0,2.12924,1.5024033333333335,2.55119,2.1709633333333334,1.5621500000000001,0.6096066666666666,0.8086441268734751
missouri_webster_county,20183.0,65.441,48.0,1905.65,48.191,1,1.4796133333333332,0.41445333333333334,3.2119166666666668,0.6842466666666667,1.0364633333333335,0.22923000000000002,0.7686638705811863
missouri_worth_county,23730.0,5.964,37.0,0.0,5.964,1,5.246601666666666,2.312056666666667,12.07455,4.730405,3.8155033333333326,1.306195,0.7724665391969407
missouri_wright_county,16026.0,27.511,84.0,1729.36,20.98,1,2.5852799999999996,0.63817,5.719403333333333,0.83881,0.9661266666666667,0.3892933333333333,0.8289636408607469
montana_beaverhead_county,25294.0,1.586,30.0,1937.94,0.796,1,3.65211,1.6025200000000002,4.0729725000000006,1.9118049999999998,1.075375,1.3225099999999999,0.6935414884516681
montana_big_horn_county,16279.0,2.288,65.0,2295.25,1.686,0,3.0749999999999997,1.0050466666666666,4.968686666666667,1.1513666666666664,1.1956366666666665,0.6617833333333334,0.44189971070395373
montana_blaine_county,17529.0,1.361,40.0,0.0,1.361,1,0.6167,0.3291,0.6167,0.3291,0.6167,0.3291,0.4803510110644792
montana_broadwater_county,27243.0,4.961,67.0,0.0,4.961,1,2.190935,0.7514700000000001,3.49759,0.817385,0.8842749999999999,0.66226,0.7520180820148531
montana_carbon_county,27808.0,4.375,75.0,0.0,4.375,1,2.5461733333333334,0.4960966666666667,3.8847633333333333,0.5945333333333332,0.9443366666666666,0.4059266666666666,0.6295796049299341
montana_carter_county,28271.0,0.226,100.0,0.0,0.226,1,0.75256,0.259025,0.7526200000000001,0.259025,0.7525,0.259025,0.8712998712998713
montana_cascade_county,25216.0,30.883,15.0,2173.43,5.887,1,4.257908333333333,1.6131166666666668,8.782063333333333,4.182236666666666,1.79678,1.037435,0.57243052883904
montana_chouteau_county,23085.0,1.263,31.0,0.0,1.263,1,2.495865,1.7431649999999999,5.2551749999999995,3.2958999999999996,1.183805,0.841795,0.6518864255153637
montana_custer_county,24876.0,3.074,96.0,1359.05,0.554,1,1.77698,0.6337900000000001,3.4833975,0.7675799999999999,1.3266624999999999,0.4597175,0.7070942662779397
montana_daniels_county,32686.0,0.814,0.0,0.0,0.814,1,5.531739999999999,0.6186550000000001,6.0918,0.717285,3.4931650000000003,0.46924,0.7657563025210085
montana_dawson_county,27244.0,3.632,100.0,1452.29,0.916,1,3.0802574999999996,0.8093299999999999,3.86849,1.3383775,1.849165,0.2753925,0.7675122178263905
montana_deer_lodge_county,23951.0,11.936,27.0,2380.19,4.182,1,3.7944433333333336,0.8125033333333334,4.2197233333333335,1.0550133333333334,2.43852,0.6897800000000002,0.4235179312027324
montana_fallon_county,32353.0,1.442,100.0,0.0,1.442,1,1.814815,0.15967000000000003,1.88122,0.16064499999999998,1.748405,0.15869500000000003,0.8656716417910447
montana_fergus_county,25867.0,2.535,95.0,2694.39,1.17,1,1.4400800000000002,1.2396500000000001,1.653215,1.269255,1.3834400000000002,1.170805,0.7324455205811138
montana_flathead_county,25789.0,20.119,21.0,1872.71,10.424,1,4.410481666666667,2.024008333333333,8.302433333333333,3.4055050000000002,3.0126733333333333,1.2744383333333333,0.6518507281553398
montana_gallatin_county,29468.0,39.833,17.0,2162.62,12.6,1,4.284504999999999,2.3102183333333333,14.871646666666669,4.177683333333333,1.2908300000000001,0.7525866666666666,0.44777549885947593
montana_garfield_county,27218.0,0.192,100.0,0.0,0.192,0,6.10059,0.24219000000000002,10.680660000000001,0.24805,1.52051,0.23633,0.9132867132867133
montana_glacier_county,16710.0,4.135,77.0,2453.73,1.761,1,3.6025925,0.8130525000000001,5.5278975,1.082135,2.5704725,0.6110849999999999,0.3215938820688267
montana_golden_valley_county,23356.0,0.517,100.0,0.0,0.517,1,0.38542,0.0939,0.39941,0.096,0.37142,0.0918,0.7799145299145299
